Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
17768a0eabdb39e6c848c192e7de0640865550ac11173062a5bc4fae3b05371b,2023-09,Gwent Police,Gwent Police,-3.242601,51.671230,On or near Berllanlwyd Street,W01001416,Caerphilly 008C,Unable to prosecute suspect
dbf0b95396c062c270d2499477aa74557c5b98ea6b30cc838164e77dbf90f45a,2023-09,Gwent Police,Gwent Police,,,No location,,,Suspect charged
67b6c82c3d7488906e451f723d2f2ca4ca94cb2d1de8deb79c513a168b827a6c,2023-09,Gwent Police,Gwent Police,-3.184204,51.677237,On or near The Rhiw,W01001391,Caerphilly 006F,Unable to prosecute suspect
ff70b6969f902d8312fa7f9cedf20274b65b1c859b75db3ac21ebc2c730f5263,2023-09,Gwent Police,Gwent Police,-3.273471,51.753514,On or near Benjamin Court,W01001376,Caerphilly 001C,Unable to prosecute suspect
80540468b292c6b66936eae23593d42d060cb5648f59c86e037873adbe52dfd9,2023-09,Gwent Police,Gwent Police,-2.758968,51.595850,On or near Herbert Road,W01001908,Monmouthshire 010G,Investigation complete; no suspect identified
279dc904da70b8969d2db100468f1b2ddac10852b80f67ed0c3080400b0a572a,2023-09,Gwent Police,Gwent Police,-3.260979,51.787161,On or near Willow Court,W01001474,Blaenau Gwent 003C,Investigation complete; no suspect identified
637996e37b7fc6b529d1e84b860aade3ebd75e819f86dc92896d1b4296e30275,2023-09,Gwent Police,Gwent Police,-3.010815,51.693784,On or near Blodwen Road,W01001511,Torfaen 005B,Unable to prosecute suspect
4a6d256fc4ff26a4903c4dc1baf9ac94063226f39cf7164d919d911ee7f288f2,2023-09,Gwent Police,Gwent Police,-3.278107,51.609696,On or near Cross Street,W01001332,Caerphilly 018C,Unable to prosecute suspect
71825279698fe3da42e3643848cbfcd23d616ff5882a5646b2fc695d037c7cf8,2023-09,Gwent Police,Gwent Police,-2.728221,51.805093,On or near Buchanan Close,W01001577,Monmouthshire 004E,Investigation complete; no suspect identified
ce24f64475591a5a147a0fdd3bb8b20d1aea4f59654aa6e213555da7db2cc08a,2023-09,Gwent Police,Gwent Police,-3.040691,51.649581,On or near Heol Thorncliffe,W01001526,Torfaen 010B,Unable to prosecute suspect
45c72392abc61be28feddfe2f76073e7b5242ed3f96ecbb579f361190b2a4f31,2023-09,Gwent Police,Gwent Police,-2.968388,51.577485,On or near Spytty Road,W01001642,Newport 013A,Unable to prosecute suspect
ad2d255bb4d523739e1165d341a5c8bdee4db303fd9ef120eaa2d145af811c03,2023-09,Gwent Police,Gwent Police,-3.026958,51.608592,On or near Monnow Way,W01001617,Newport 003A,Unable to prosecute suspect
41ce727fa795c027ca0b0412b3e8c850695aaae08c93074279ae727dd3f376c4,2023-09,Gwent Police,Gwent Police,-3.210419,51.802690,On or near Prince Philip Avenue,W01001441,Blaenau Gwent 001B,Unable to prosecute suspect
dd4422c8dfe6239d5e2f137017237c064fa4819466502ec697620122fd5a01d3,2023-09,Gwent Police,Gwent Police,-3.006699,51.597546,On or near Allt-Yr-Yn Way,W01001600,Newport 012A,Investigation complete; no suspect identified
9c7b6fafe13a137ad376a6ca3db6a766f8095a20ba26b68ecc430a92dd335c5c,2023-09,Gwent Police,Gwent Police,-3.028569,51.609576,On or near LEA CLOSE,W01001617,Newport 003A,Unable to prosecute suspect
a4dcec8472a677ce92b4cea5167ab8f6c1872f0dc761aabae912f4d9b5d598d5,2023-09,Gwent Police,Gwent Police,-3.196221,51.653027,On or near THE GROVE,W01001405,Caerphilly 011E,Investigation complete; no suspect identified
5cf69c266578456163f9955ea495cfc35fbe5511b50ecc7835f6d76909408c67,2023-09,Gwent Police,Gwent Police,-2.989145,51.577060,On or near Albion Close,W01001659,Newport 018A,Unable to prosecute suspect
32c225f6b3601f5646ba7fd19b6ea730d394072ba4271645df5aee063a25a94e,2023-09,Gwent Police,Gwent Police,-2.996177,51.580552,On or near Hospital,W01001686,Newport 014C,Suspect charged
a9fe298f76ca017200205c1acb8d068bef910fbd572790c90a3607aa9cad82c5,2023-09,Gwent Police,Gwent Police,-3.026958,51.608592,On or near Monnow Way,W01001617,Newport 003A,Unable to prosecute suspect
